"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85088","Karis Medical Centre","General Practice","Persons","All ages","","","2020/21","40.2116","33.4835","47.3298","29.9188","51.446","76","189","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85142","Keynell Covert","General Practice","Persons","All ages","","","2020/21","95.8333","86.0243","98.8498","77.0879","99.368","46","48","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85600","Kings Norton Surgery","General Practice","Persons","All ages","","","2020/21","86.1818","81.6024","89.7644","78.5301","91.405","237","275","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85014","Kingsbury Road Medical Centre","General Practice","Persons","All ages","","","2020/21","0","0","6.1129","0","13.9309","0","59","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85037","Kingsfield Medical Centre","General Practice","Persons","All ages","","","2020/21","59.1549","50.9325","66.895","46.2256","70.9305","84","142","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89002","Kingshurst Medical Practice","General Practice","Persons","All ages","","","2020/21","64.7619","58.0885","70.905","54.1361","74.1035","136","210","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85155","Kingstanding Circle Surgery","General Practice","Persons","All ages","","","2020/21","65.0685","57.0389","72.3255","52.2945","75.9923","95","146","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85027","Leach Heath Medical Centre","General Practice","Persons","All ages","","","2020/21","38.1166","31.9944","44.6412","28.7506","48.4585","85","223","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85730","Ley Hill Surgery","General Practice","Persons","All ages","","","2020/21","74.026","63.2578","82.5108","56.5704","86.1796","57","77","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85028","Lordswood House Group Medical Practice","General Practice","Persons","All ages","","","2020/21","2.5253","1.3773","4.5854","0.9888","6.2975","10","396","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89009","Manor House Lane Surgery","General Practice","Persons","All ages","","","2020/21","42.5","36.8497","48.3533","33.7664","51.7283","119","280","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85179","Maypole Health Surgery Y","General Practice","Persons","All ages","","","2020/21","88.5714","82.2409","92.8417","77.6999","94.517","124","140","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85063","Midlands Medical Partnership","General Practice","Persons","All ages","","","2020/21","45.5139","42.7447","48.3111","41.1704","49.9267","558","1226","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85023","Millennium Medical Centre","General Practice","Persons","All ages","","","2020/21","13.7037","10.1082","18.3176","8.4679","21.4193","37","270","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85746","Mirfield Surgery","General Practice","Persons","All ages","","","2020/21","39.0533","32.0192","46.5739","28.3408","50.9367","66","169","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85733","Moor Green Lane Med.Ctr.","General Practice","Persons","All ages","","","2020/21","8.6207","3.7385","18.6436","2.4046","26.5364","5","58","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85021","Moseley Medical Centre","General Practice","Persons","All ages","","","2020/21","41.9355","26.4155","59.2337","19.8129","67.8565","13","31","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85722","Naseby Medical Centre","General Practice","Persons","All ages","","","2020/21","75","40.9275","92.8521","26.6784","96.1143","6","8","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85759","Nechells Practice","General Practice","Persons","All ages","","","2020/21","89.4737","81.6979","94.1811","75.917","95.8194","85","95","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89015","Northbrook Health Centre","General Practice","Persons","All ages","","","2020/21","2.6144","1.0213","6.5287","0.633","10.1634","4","153","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85077","Northwood Medical Centre","General Practice","Persons","All ages","","","2020/21","58.5987","50.7786","66.0082","46.3011","69.9102","92","157","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","Y02794","Oakleaf","General Practice","Persons","All ages","","","2020/21","53.3333","36.1423","69.7676","28.0008","77.0562","16","30","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85078","Oakwood Surgery","General Practice","Persons","All ages","","","2020/21","95.9459","88.7453","98.6118","82.207","99.1819","71","74","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85034","Omnia Practice","General Practice","Persons","All ages","","","2020/21","0.5435","0.096","3.0138","0.0474","5.9198","1","184","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85739","Pak Health Centre- R.Bhatti","General Practice","Persons","All ages","","","2020/21","100","80.6392","100","62.6234","100","16","16","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89001","Parkfield Medical Centre","General Practice","Persons","All ages","","","2020/21","8.4211","4.3288","15.7452","3.0067","21.431","8","95","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85803","Pearl Medical Centre","General Practice","Persons","All ages","","","2020/21","91.1111","79.2664","96.4889","70.001","97.8273","41","45","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85624","Perry Park Surgery","General Practice","Persons","All ages","","","2020/21","38.9313","31.0107","47.4826","26.9514","52.4153","51","131","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","Y02571","Poplar Primary Care Centre","General Practice","Persons","All ages","","","2020/21","89.4737","75.8695","95.8297","65.6716","97.4205","34","38","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M91642","Queslett Medical Centre","General Practice","Persons","All ages","","","2020/21","78.125","61.245","88.9762","50.8146","92.5072","25","32","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85070","Reservoir Road Surgery","General Practice","Persons","All ages","","","2020/21","76.0766","69.8553","81.3566","65.9469","83.9273","159","209","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89007","Richmond Medical Centre","General Practice","Persons","All ages","","","2020/21","17.8947","11.4836","26.8014","8.8773","32.7772","17","95","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85172","Ridgacre House Surgery","General Practice","Persons","All ages","","","2020/21","86.5385","81.2322","90.5196","77.606","92.2632","180","208","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85156","River Brook Medical Centre","General Practice","Persons","All ages","","","2020/21","33.6735","25.0901","43.4885","20.9664","49.2799","33","98","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85171","Rowlands Road Surgery","General Practice","Persons","All ages","","","2020/21","57.7778","43.3008","71.0313","35.7058","77.1265","26","45","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85110","Saltley and Fernbank Medical Practice","General Practice","Persons","All ages","","","2020/21","44","34.672","53.7719","29.858","59.188","44","100","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85141","Schoolacre Road Surgery","General Practice","Persons","All ages","","","2020/21","17.4603","11.8227","25.0234","9.419","30.0865","22","126","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85055","Selly Oak Health Centre","General Practice","Persons","All ages","","","2020/21","88.7324","79.31","94.1787","72.3245","95.9564","63","71","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85042","Selly Park Surgery","General Practice","Persons","All ages","","","2020/21","71.4286","58.5247","81.5812","50.7836","85.8299","40","56","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85001","Shah Zaman Surgery","General Practice","Persons","All ages","","","2020/21","48.9362","41.8837","56.0312","37.9968","59.9784","92","188","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85062","Shenley Green Surgery","General Practice","Persons","All ages","","","2020/21","67.3469","57.5615","75.8237","51.7485","79.8649","66","98","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M88020","Sherwood House Medical Practice","General Practice","Persons","All ages","","","2020/21","0.7463","0.1319","4.106","0.0651","7.9805","1","134","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85108","Small Heath Medical Practice","General Practice","Persons","All ages","","","2020/21","60.3448","47.4932","71.9112","40.4314","77.3333","35","58","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89017","Solihull Healthcare Partnership","General Practice","Persons","All ages","","","2020/21","27.6569","24.6349","30.8975","23.0032","32.8503","216","781","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85756","Springfield Medical Pract","General Practice","Persons","All ages","","","2020/21","9.0909","2.5295","27.8149","1.3866","41.5602","2","22","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85774","Springfield Surgery","General Practice","Persons","All ages","","","2020/21","53.5714","35.8127","70.4684","27.4962","77.8301","15","28","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85030","St Heliers Medical Practice","General Practice","Persons","All ages","","","2020/21","45.4545","40.3298","50.6774","37.4814","53.6679","160","352","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89005","St.Margarets Medical Practice","General Practice","Persons","All ages","","","2020/21","1.626","0.4471","5.735","0.2459","9.9763","2","123","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85783","Strensham Road Surgery","General Practice","Persons","All ages","","","2020/21","85","63.9581","94.7631","50.4516","96.9265","17","20","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85749","Surgery Aubery Road","General Practice","Persons","All ages","","","2020/21","60","31.2674","83.182","20.5289","89.7015","6","10","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85046","Sutton Coldfield Group Practice","General Practice","Persons","All ages","","","2020/21","28.9513","25.6612","32.4788","23.8871","34.601","196","677","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85115","Sutton Road Surgery","General Practice","Persons","All ages","","","2020/21","0","0","11.3513","0","24.1458","0","30","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85177","Swanswell Medical Centre","General Practice","Persons","All ages","","","2020/21","60.7955","53.4259","67.7038","49.1504","71.3293","107","176","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85794","The Balaji Surgery, The Sparkbrook Chc","General Practice","Persons","All ages","","","2020/21","0","0","24.2494","0","44.3143","0","12","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85174","The Brook Surgery","General Practice","Persons","All ages","","","2020/21","58.8235","42.2216","73.634","33.7614","80.016","20","34","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M89026","The Castle Practice","General Practice","Persons","All ages","","","2020/21","45.3061","39.1932","51.5639","35.8389","55.1255","111","245","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85081","The Dove Medical Practice","General Practice","Persons","All ages","","","2020/21","17.7866","13.567","22.9697","11.5718","26.3447","45","253","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85031","The Harlequin Surgery","General Practice","Persons","All ages","","","2020/21","5.0314","3.1205","8.0159","2.3865","10.2984","16","318","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85175","The Hawthorns Surgery","General Practice","Persons","All ages","","","2020/21","0","0","4.1827","0","9.7894","0","88","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","Y05826","The Hill GP Practice","General Practice","Persons","All ages","","","2020/21","0","0","18.4318","0","35.9687","0","17","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85146","The Khattak Memorial Surgery","General Practice","Persons","All ages","","","2020/21","50","26.7992","73.2008","18.1602","81.8398","7","14","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85024","The Limes Medical Centre","General Practice","Persons","All ages","","","2020/21","48.1481","35.394","61.1483","29.0554","67.7974","26","54","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85033","The Manor Practice","General Practice","Persons","All ages","","","2020/21","62.8253","56.9075","68.3819","53.4267","71.3445","169","269","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85060","The Oaks Medical Centre","General Practice","Persons","All ages","","","2020/21","22.1429","17.6749","27.3649","15.4654","30.6578","62","280","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85005","The Park Medical Centre","General Practice","Persons","All ages","","","2020/21","45.977","35.8971","56.3972","30.696","62.0538","40","87","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85008","The Poolway Medical Centre","General Practice","Persons","All ages","","","2020/21","50.5376","40.5585","60.4741","35.2305","65.7447","47","93","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85770","The Sheldon Medical Centre","General Practice","Persons","All ages","","","2020/21","0","0","5.6624","0","12.9838","0","64","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85053","The St.Clements Surgery","General Practice","Persons","All ages","","","2020/21","46.5909","36.5305","56.9365","31.3135","62.5358","41","88","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85011","The Swan Medical Centre","General Practice","Persons","All ages","","","2020/21","4.5714","2.3343","8.7601","1.6213","12.223","8","175","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85084","The Wand Medical Centre","General Practice","Persons","All ages","","","2020/21","61.9048","51.2154","71.5529","45.1264","76.2526","52","84","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85669","Tudor Practice Stockland Green","General Practice","Persons","All ages","","","2020/21","10.9091","5.0967","21.8255","3.3795","30.005","6","55","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85167","University Medical Practice","General Practice","Persons","All ages","","","2020/21","72.2222","49.1273","87.5002","37.0468","91.9918","13","18","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85782","University Southgate Practice","General Practice","Persons","All ages","","","2020/21","58.3333","31.9511","80.674","21.6144","87.6666","7","12","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85753","Vicarage Road Surgery","General Practice","Persons","All ages","","","2020/21","26.2295","16.8388","38.4367","12.9465","45.9476","16","61","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85105","Victoria Road Surgery","General Practice","Persons","All ages","","","2020/21","91.5254","85.1007","95.3317","80.1862","96.6467","108","118","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85074","Wake Green Surgery","General Practice","Persons","All ages","","","2020/21","1.626","0.4471","5.735","0.2459","9.9763","2","123","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85066","Ward End Medical Centre","General Practice","Persons","All ages","","","2020/21","0.7813","0.138","4.2926","0.0682","8.3284","1","128","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85153","Weather Oak Medical Centre","General Practice","Persons","All ages","","","2020/21","100","78.4689","100","59.4492","100","14","14","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85056","Weoley Park Surgery","General Practice","Persons","All ages","","","2020/21","50.5155","43.5386","57.4723","39.6619","61.3207","98","194","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85134","West Heath Primary C Ctr","General Practice","Persons","All ages","","","2020/21","53.6232","41.9784","64.8858","35.7893","70.5761","37","69","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85007","West Heath Surgery","General Practice","Persons","All ages","","","2020/21","56.8627","50.0015","63.4703","46.0781","67.0336","116","204","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85035","Woodgate Valley Health Centre","General Practice","Persons","All ages","","","2020/21","13.0435","8.4124","19.6764","6.5399","24.3308","18","138","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85047","Woodland Road Surgery","General Practice","Persons","All ages","","","2020/21","13.5417","8.0877","21.8011","6.0325","27.6479","13","96","","","Lower","Lower","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85071","Wychall Lane Surgery","General Practice","Persons","All ages","","","2020/21","45.4106","38.7732","52.2153","35.1555","56.0705","94","207","","","Similar","Similar","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85061","Yardley Green Medical Centre","General Practice","Persons","All ages","","","2020/21","91.4634","86.1819","94.8469","82.2416","96.1222","150","164","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85094","Yardley Medical Centre","General Practice","Persons","All ages","","","2020/21","93.3333","70.1835","98.8133","53.5386","99.4155","14","15","","","Higher","Higher","20200000","","","1y"
"93792","COPD010 - Patients with COPD who had a review in the last 12 months (denominator incl. PCAs)","E38000220","NHS Birmingham and Solihull CCG","M85018","Yardley Wood Health Centre","General Practice","Persons","All ages","","","2020/21","28.9634","24.3205","34.0933","21.906","37.2111","95","328","","","Lower","Lower","20200000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","","","E92000001","England","England","Persons","All ages","","","2019/20","80.15266253446114","80.0619406188071","80.24307351565984","80.00948215714917","80.29506996142445","597171","745042","","","","","20190000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","","","E38000220","NHS Birmingham and Solihull CCG","General Practice","Persons","All ages","","","2019/20","81.61373760597786","80.96148557833948","82.24854325318724","80.5774931258179","82.6066296621817","11359","13918","","","Higher","","20190000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85736","Acocks Green Medical Centre","General Practice","Persons","All ages","","","2019/20","69.6429","56.6641","80.0997","48.9995","84.5629","39","56","","","Similar","Similar","20190000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85139","Alpha Medical Practice","General Practice","Persons","All ages","","","2019/20","73.6842","51.2084","88.1936","39.0908","92.4333","14","19","","","Similar","Similar","20190000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85123","Al-Shafa Medical Centre","General Practice","Persons","All ages","","","2019/20","85.1852","67.5213","94.0841","55.6391","96.3451","23","27","","","Similar","Similar","20190000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85149","Alum Rock Medical Centre","General Practice","Persons","All ages","","","2019/20","74.0741","55.3214","86.8296","44.5176","91.0506","20","27","","","Similar","Similar","20190000","","","1y"
"90612","COPD002 - Diagnosis conf. by spirometry (denominator includes PCAs) - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","Y01068","Amaanah Medical Practice","General Practice","Persons","All ages","","","2019/20","57.1429","36.5466","75.53","27.1519","82.6682","12","21","","","Similar","Similar","20190000","","","1y"
